ID,deposits,deposit_amount,withdrawals,withdrawal_amount,declines,biggest_deposit,deposit_amount_variance,withdrawal_amount_variance,nightdeposits,activeweeks,activemonths,propnight,intensity,netloss,logdeclines
customer4745,1,65,0,0,0,66.95,0,0,1,1,1,1,1,65,0
customer4746,3,302.3,0,0,0,154.5,2478.944933,0,3,3,3,1,1,302.3,0
customer4747,2,515,0,0,0,515,117612.5,0,0,1,1,0,2,515,0
customer4748,2,382,1,377,0,0,69192,0,1,2,2,0.5,1,5,0
customer4749,2,15,0,0,0,10.3,12.5,0,1,1,1,0.5,2,15,0
customer475,53,1079.3,0,0,0,100,374.4219709,0,15,16,7,0.283018868,3.3125,1079.3,0
customer4750,3,203,0,0,0,103,3136.333333,0,1,2,3,0.333333333,1.5,203,0
customer4751,4,442.42,0,0,0,150,637.5441,0,1,4,3,0.25,1,442.42,0
customer4752,1,97.7,0,0,0,100,0,0,1,1,1,1,1,97.7,0
customer4753,3,8.38,10,86.34,0,0,2.442633333,17.67147111,3,3,3,1,1,-77.96,0
customer4754,3,100,0,0,0,52,208.3333333,0,1,3,3,0.333333333,1,100,0
customer4755,3,303,0,0,0,103,3,0,2,3,2,0.666666667,1,303,0
customer4756,3,200,0,0,0,82.4,133.3333333,0,0,2,1,0,1.5,200,0
customer4757,8,1272,0,0,0,247.19,6036.571429,0,2,7,6,0.25,1.142857143,1272,0
customer4758,2,206,0,0,0,206,18818,0,2,2,1,1,1,206,0
customer4759,3,130,0,0,0,51.5,133.3333333,0,0,3,2,0,1,130,0
customer476,1,20,0,0,0,20.6,0,0,0,1,1,0,1,20,0
customer4760,3,203,0,0,0,103,856.3333333,0,0,3,3,0,1,203,0
customer4761,4,65,0,0,0,30,106.25,0,0,3,2,0,1.333333333,65,0
customer4762,1,291,0,0,0,300,0,0,0,1,1,0,1,291,0
customer4763,1,11.27,0,0,0,11,0,0,0,1,1,0,1,11.27,0
customer4764,2,399.01,0,0,0,211.14,60.61005,0,0,2,2,0,1,399.01,0
customer4765,2,90,0,0,0,103,450,0,0,2,1,0,1,90,0
customer4766,2,147.68,0,0,0,75,2.3762,0,1,2,2,0.5,1,147.68,0
customer4767,1,100,0,0,0,103,0,0,1,1,1,1,1,100,0
customer4768,1,579.08,0,0,0,600,0,0,0,1,1,0,1,579.08,0
customer4769,1,500,0,0,0,515,0,0,0,1,1,0,1,500,0
customer477,60,1291.53,0,0,0,75,150.0487133,0,19,17,6,0.316666667,3.529411765,1291.53,0
customer4770,3,439.69,1,233.69,0,206,7019.932033,0,1,2,1,0.333333333,1.5,206,0
customer4771,3,97,0,0,0,51.5,246.3333333,0,1,2,1,0.333333333,1.5,97,0
customer4772,1,480,0,0,0,400,0,0,0,1,1,0,1,480,0
customer4773,1,20,0,0,0,20.6,0,0,0,1,1,0,1,20,0
customer4774,3,403,0,0,0,206,3236.333333,0,1,3,3,0.333333333,1,403,0
customer4775,1,200,0,0,0,206,0,0,0,1,1,0,1,200,0
customer4776,1,40,3,81.28,0,0,0,212.5461333,1,1,1,1,1,-41.28,0
customer4777,6,151.99,0,0,0,51.54,195.7680167,0,1,5,3,0.166666667,1.2,151.99,0
customer4778,2,40,0,0,0,20.6,0,0,1,2,2,0.5,1,40,0
customer4779,3,83.96,0,0,0,25.75,96.56053333,0,1,3,3,0.333333333,1,83.96,0
customer478,39,1104.6,1,10,0,77.25,311.4391903,0,15,17,6,0.384615385,2.294117647,1094.6,0
customer4780,2,40.6,0,0,0,20.6,0.18,0,0,2,2,0,1,40.6,0
customer4781,1,70,0,0,0,72.1,0,0,0,1,1,0,1,70,0
customer4782,1,100.4,0,0,0,103.5,0,0,0,1,1,0,1,100.4,0
customer4783,2,58.35,0,0,0,60,34.86125,0,0,2,1,0,1,58.35,0
customer4784,2,250,0,0,0,154.5,1250,0,1,2,2,0.5,1,250,0
customer4785,1,500,0,0,0,515,0,0,0,1,1,0,1,500,0
customer4786,1,200,0,0,0,206,0,0,1,1,1,1,1,200,0
customer4787,4,175.71,0,0,0,51.5,147.501025,0,0,4,2,0,1,175.71,0
customer4788,1,500,0,0,0,515,0,0,0,1,1,0,1,500,0
customer4789,4,406,0,0,0,206,6275.666667,0,1,3,2,0.25,1.333333333,406,0
customer479,3,297,0,0,0,103,3,0,1,2,2,0.333333333,1.5,297,0
customer4790,10,655.34,0,0,0,105,542.3850044,0,6,8,7,0.6,1.25,655.34,0
customer4792,2,50.75,0,0,0,25.75,0.28125,0,1,2,2,0.5,1,50.75,0
customer4793,2,303,3,300,0,0,5304.5,0,0,2,1,0,1,3,0
customer4794,1,100,0,0,0,103,0,0,1,1,1,1,1,100,0
customer4795,4,260,0,0,0,103,1900,0,2,4,3,0.5,1,260,0
customer4796,2,300,0,0,0,206,5000,0,0,2,2,0,1,300,0
customer4797,1,47.45,0,0,0,56.65,0,0,1,1,1,1,1,47.45,0
customer4798,7,112.75,0,0,0,25,33.16369048,0,4,5,2,0.571428571,1.4,112.75,0
customer4799,2,138,0,0,0,103,1922,0,1,2,2,0.5,1,138,0
customer48,39,1358.1,18,1350.78,0,412,2261.364717,2932.723635,11,16,4,0.282051282,2.4375,7.32,0
customer480,156,3557.83,9,1205,0,80,74.81527548,1261.111111,65,35,8,0.416666667,4.457142857,2352.83,0
customer4800,3,124.28,6,113.1,0,309,2634.906133,127.894,1,3,2,0.333333333,1,11.18,0
customer4801,7,790,0,0,0,288.4,6090.47619,0,1,5,3,0.142857143,1.4,790,0
customer4802,6,1529.04,0,0,0,309,16998.62288,0,0,5,5,0,1.2,1529.04,0
customer4803,2,77.6,0,0,0,50,188.18,0,0,2,1,0,1,77.6,0
customer4804,3,253,0,0,0,103,736.3333333,0,0,3,2,0,1,253,0
customer4805,8,500,0,0,0,103,714.2857143,0,1,7,4,0.125,1.142857143,500,0
customer4806,1,1000,0,0,0,200,0,0,1,1,1,1,1,1000,0
customer4807,4,940,0,0,0,300,5166.666667,0,2,4,2,0.5,1,940,0
customer4808,1,50,1,50,0,0,0,0,0,1,1,0,1,0,0
customer4809,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer481,204,10482.8,1,20,0,329.6,729.2907989,0,53,45,11,0.259803922,4.533333333,10462.8,0
customer4810,1,50,0,0,0,51.5,0,0,1,1,1,1,1,50,0
customer4811,2,403.46,3,1167.19,0,200,119.5058,125692.612,0,1,1,0,2,-763.73,0
customer4812,2,254.15,0,0,0,210,11745.84645,0,0,2,2,0,1,254.15,0
customer4813,7,1288.01,0,0,0,206,1380.033348,0,1,7,5,0.142857143,1,1288.01,0
customer4814,1,50,0,0,0,52,0,0,1,1,1,1,1,50,0
customer4815,7,325.59,0,0,0,61.79,283.2228238,0,4,7,4,0.571428571,1,325.59,0
customer4816,1,181.89,1,181.98,0,0,0,0,1,1,1,1,1,-0.09,0
customer4817,2,69.86,0,0,0,41,46.8512,0,0,2,1,0,1,69.86,0
customer4818,2,203,0,0,0,103,4.5,0,2,2,2,1,1,203,0
customer4819,2,148.5,0,0,0,103,1326.125,0,0,2,2,0,1,148.5,0
customer482,134,1746.5,0,0,0,206,434.166157,0,34,27,7,0.253731343,4.962962963,1746.5,0
customer4820,3,950,0,0,0,515,40833.33333,0,2,2,2,0.666666667,1.5,950,0
customer4821,3,33.13,0,0,0,18,76.52563333,0,0,2,2,0,1.5,33.13,0
customer4822,2,45,0,0,0,41.2,612.5,0,1,2,1,0.5,1,45,0
customer4823,3,450,1,1000,0,515,2500,0,0,3,3,0,1,-550,0
customer4824,3,500,0,0,0,206,3333.333333,0,0,3,2,0,1,500,0
customer4825,5,293,0,0,0,100.94,1391.8,0,5,3,2,1,1.666666667,293,0
customer4826,3,60,0,0,0,20.6,0,0,0,3,3,0,1,60,0
customer4827,1,100,0,0,0,103,0,0,1,1,1,1,1,100,0
customer4828,1,100,1,100,0,0,0,0,0,1,1,0,1,0,0
customer4829,9,134.39,0,0,0,40,140.9998194,0,3,7,4,0.333333333,1.285714286,134.39,0
customer483,16,788.81,35,1393.23,0,0,2367.344753,1119.664047,9,10,4,0.5625,1.6,-604.42,0
customer4830,7,625.12,1,225.12,0,103,3231.882057,0,3,6,3,0.428571429,1.166666667,400,0
customer4831,6,183.33,0,0,0,55,251.31439,0,0,5,2,0,1.2,183.33,0
customer4832,1,300,2,78.81,0,309,0,240.90125,0,1,1,0,1,221.19,0
customer4833,3,603,0,0,0,309,10003,0,0,3,2,0,1,603,0
customer4834,1,50,0,0,0,51.5,0,0,0,1,1,0,1,50,0
customer4835,1,50,0,0,0,51.5,0,0,0,1,1,0,1,50,0
customer4837,3,143,0,0,0,66.95,226.3333333,0,0,3,2,0,1,143,0
customer4838,5,2482.31,0,0,0,1110,157062.3122,0,2,3,1,0.4,1.666666667,2482.31,0
customer4839,2,120,0,0,0,103,3200,0,1,2,2,0.5,1,120,0
customer484,54,26115,0,0,25,1133,53247.56289,0,24,16,4,0.444444444,3.375,26115,3.258096538
customer4840,2,48.02,2,40.12,0,43.26,647.2802,446.4072,1,2,2,0.5,1,7.9,0
customer4841,4,163,0,0,0,103,1988.916667,0,2,2,2,0.5,2,163,0
customer4842,4,201.5,0,0,0,103,1617.229167,0,0,4,3,0,1,201.5,0
customer4843,3,2015,0,0,0,1030,323408.3333,0,1,2,1,0.333333333,1.5,2015,0
customer4845,1,1000,0,0,0,1030,0,0,0,1,1,0,1,1000,0
customer4846,1,100,0,0,0,103,0,0,1,1,1,1,1,100,0
customer4847,2,68.5,0,0,0,50,406.125,0,0,1,1,0,2,68.5,0
customer4848,3,130,1,200,0,51.5,33.33333333,0,1,3,2,0.333333333,1,-70,0
customer4849,1,48.5,0,0,0,50,0,0,0,1,1,0,1,48.5,0
customer485,72,2265.77,0,0,0,209.09,1677.557161,0,27,19,7,0.375,3.789473684,2265.77,0
customer4850,6,862,0,0,0,412,17760.66667,0,3,3,1,0.5,2,862,0
customer4851,2,140,0,0,0,128.75,6050,0,0,2,1,0,1,140,0
customer4852,4,3168.17,0,0,0,1596.5,260452.8528,0,2,2,2,0.5,2,3168.17,0
customer4854,2,310.41,0,0,0,200,6095.18405,0,0,2,2,0,1,310.41,0
customer4855,2,103,0,0,0,103,4704.5,0,1,1,1,0.5,2,103,0
customer4856,5,400,0,0,0,103,1200,0,0,3,2,0,1.666666667,400,0
customer4857,2,180.36,0,0,0,155,7243.2648,0,1,2,2,0.5,1,180.36,0
customer4858,2,115,0,0,0,103,3612.5,0,2,1,1,1,2,115,0
customer4859,2,126.5,0,0,0,77.25,351.125,0,0,1,1,0,2,126.5,0
customer486,73,9128.6,0,0,0,618,12575.40276,0,30,34,10,0.410958904,2.147058824,9128.6,0
customer4860,1,388.02,0,0,0,400,0,0,0,1,1,0,1,388.02,0
customer4861,5,127.7,2,197,0,41.2,108.178,924.5,0,5,3,0,1,-69.3,0
customer4862,4,618.94,0,0,0,206,1756.347567,0,0,4,2,0,1,618.94,0
customer4863,2,253,0,0,0,154.5,1404.5,0,0,1,1,0,2,253,0
customer4864,2,206,1,200,0,0,18818,0,0,2,2,0,1,6,0
customer4866,1,300,0,0,0,309,0,0,0,1,1,0,1,300,0
customer4867,1,50,0,0,0,51.5,0,0,1,1,1,1,1,50,0
customer4868,2,41.2,0,0,0,41.2,752.72,0,0,2,1,0,1,41.2,0
customer4869,5,2276.03,0,0,0,515,8467.17708,0,2,5,4,0.4,1,2276.03,0
customer487,65,13303,1,60,0,618,16336.2899,0,33,12,4,0.507692308,5.416666667,13243,0
customer4870,1,10,0,0,0,10.3,0,0,0,1,1,0,1,10,0
customer4871,1,110,0,0,0,113.3,0,0,0,1,1,0,1,110,0
customer4872,4,169.85,3,164.85,0,5,628.755625,0.0075,0,1,1,0,4,5,0
customer4873,2,250,0,0,0,206,11250,0,1,2,1,0.5,1,250,0
customer4874,1,11,0,0,0,11.32,0,0,0,1,1,0,1,11,0
customer4875,4,296.47,0,0,0,103,794.2218917,0,2,4,4,0.5,1,296.47,0
customer4876,1,109,0,0,0,112.27,0,0,0,1,1,0,1,109,0
customer4877,5,312,1,40,0,103,1885.3,0,5,4,2,1,1.25,272,0
customer4878,1,75,0,0,0,75,0,0,0,1,1,0,1,75,0
customer4879,1,300.35,2,751.59,0,309,0,36021.96405,0,1,1,0,1,-451.24,0
customer488,8,1155.73,0,0,0,257.5,6431.604827,0,3,8,6,0.375,1,1155.73,0
customer4880,3,360,0,0,0,154.5,1075,0,1,3,2,0.333333333,1,360,0
customer4881,2,41.2,0,0,0,20.6,752.72,0,1,2,1,0.5,1,41.2,0
customer4882,1,20,2,68,0,61.79,0,1352,0,1,1,0,1,-48,0
customer4883,1,40,0,0,0,41.2,0,0,0,1,1,0,1,40,0
customer4884,1,50,3,105.95,0,100,0,261.8008333,0,1,1,0,1,-55.95,0
customer4885,3,540.02,0,0,0,309.28,11202.40013,0,0,3,2,0,1,540.02,0
customer4886,5,1449.57,2,450,0,515,56926.36648,54450,2,4,3,0.4,1.25,999.57,0
customer4887,4,79.38,0,0,0,21,0.754766667,0,2,3,3,0.5,1.333333333,79.38,0
customer4888,1,50,0,0,0,51.5,0,0,1,1,1,1,1,50,0
customer4889,2,202.92,0,0,0,103.09,4.2632,0,0,2,2,0,1,202.92,0
customer489,11,380,2,115,0,46.34,37.27272727,312.5,4,8,4,0.363636364,1.375,265,0
customer4890,1,30,0,0,0,30.89,0,0,0,1,1,0,1,30,0
customer4891,3,25,0,0,0,10.3,8.333333333,0,3,2,2,1,1.5,25,0
customer4892,2,206,0,0,0,206,18818,0,0,2,2,0,1,206,0
customer4893,2,121.5,0,0,0,72.1,231.125,0,0,1,1,0,2,121.5,0
customer4894,2,36,0,0,0,26.78,128,0,0,2,2,0,1,36,0
customer4895,3,242.5,0,0,0,100,784.0833333,0,0,1,1,0,3,242.5,0
customer4896,1,24.25,0,0,0,25,0,0,0,1,1,0,1,24.25,0
customer4897,3,170,0,0,0,103,1633.333333,0,0,2,2,0,1.5,170,0
customer4898,2,39.77,0,0,0,21,0.47045,0,2,2,1,1,1,39.77,0
customer4899,4,151.8,0,0,0,61.79,647.4766667,0,0,2,2,0,2,151.8,0
customer49,158,6805.33,4,450,0,515,2348.411849,625,58,47,12,0.367088608,3.361702128,6355.33,0
customer490,98,3601.94,41,1953.14,0,840,4470.041171,2267.444359,26,31,8,0.265306122,3.161290323,1648.8,0
customer4900,1,19.6,1,23.8,0,0,0,0,1,1,1,1,1,-4.2,0
customer4901,2,197,0,0,0,103,4.5,0,1,2,2,0.5,1,197,0
customer4902,2,50.75,0,0,0,30.89,57.78125,0,0,2,2,0,1,50.75,0
customer4903,2,240,0,0,0,144.2,800,0,0,2,1,0,1,240,0
customer4904,4,109,1,38,0,49.44,318.25,0,1,1,1,0.25,4,71,0
customer4905,6,896,0,0,0,206,6466.666667,0,2,5,4,0.333333333,1.2,896,0
customer4906,6,396.66,0,0,0,82.4,242.4598,0,3,6,4,0.5,1,396.66,0
customer4907,2,99.01,0,0,0,100,612.15005,0,1,1,2,0.5,2,99.01,0
customer4908,1,200,0,0,0,206,0,0,1,1,1,1,1,200,0
customer4909,4,360,0,0,0,103,400,0,2,4,4,0.5,1,360,0
customer491,430,9983.9,0,0,0,220,797.3952948,0,224,51,12,0.520930233,8.431372549,9983.9,0
customer4910,7,370,0,0,0,61.79,23.80952381,0,5,6,2,0.714285714,1.166666667,370,0
customer4911,6,150,0,0,0,51.5,190,0,0,6,4,0,1,150,0
customer4912,7,495.5,0,0,0,103,747.0714286,0,3,7,5,0.428571429,1,495.5,0
customer4913,3,111.8,0,0,0,61.79,968.4133333,0,0,2,2,0,1.5,111.8,0
customer4914,1,34.92,0,0,0,36,0,0,1,1,1,1,1,34.92,0
customer4915,1,48.5,0,0,0,50,0,0,1,1,1,1,1,48.5,0
customer4916,6,1459.27,0,0,0,600,37576.87934,0,2,6,3,0.333333333,1,1459.27,0
customer4917,3,215,0,0,0,103,822.3333333,0,0,2,1,0,1.5,215,0
customer4918,3,816.76,0,0,0,283.25,22.63253333,0,0,2,2,0,1.5,816.76,0
customer4919,5,500,0,0,0,103,0,0,0,4,4,0,1.25,500,0
customer492,149,1597.45,0,0,0,103,123.3832156,0,39,9,2,0.261744966,16.55555556,1597.45,0
customer4920,1,100,0,0,0,103,0,0,0,1,1,0,1,100,0
customer4921,3,191.2,0,0,0,103,1017.813333,0,0,3,3,0,1,191.2,0
customer4922,3,1151.5,0,0,0,1030,286759.0833,0,1,2,2,0.333333333,1.5,1151.5,0
customer4923,1,50,0,0,0,51.5,0,0,1,1,1,1,1,50,0
customer4924,3,237,0,0,0,103,1143,0,2,3,3,0.666666667,1,237,0
customer4925,1,150,2,700,0,257.5,0,125000,0,1,1,0,1,-550,0
customer4926,4,327.97,0,0,0,164.8,4251.863825,0,0,3,1,0,1.333333333,327.97,0
customer4927,1,34,0,0,0,35.02,0,0,0,1,1,0,1,34,0
customer4928,2,206,0,0,0,206,18818,0,1,2,2,0.5,1,206,0
customer4929,2,200,0,0,0,103,0,0,0,2,2,0,1,200,0
customer493,25,2317.42,0,0,0,515,11140.40623,0,16,16,9,0.64,1.5625,2317.42,0
customer4930,2,203,0,0,0,103,4.5,0,0,2,2,0,1,203,0
customer4931,1,50,0,0,0,51.5,0,0,1,1,1,1,1,50,0
customer4932,5,100,0,0,0,20.6,0,0,3,4,2,0.6,1.25,100,0
customer4933,2,48.5,0,0,0,25,0,0,1,2,2,0.5,1,48.5,0
customer4934,2,200,0,0,0,103,0,0,0,2,2,0,1,200,0
customer4935,6,273.41,0,0,0,60,145.3116167,0,3,6,5,0.5,1,273.41,0
customer4936,4,275,0,0,0,103,572.9166667,0,0,4,3,0,1,275,0
customer4937,3,3940.1,0,0,1,2060,955697.4033,0,0,2,2,0,1.5,3940.1,0.693147181
customer4938,2,103,0,0,0,103,4704.5,0,1,1,1,0.5,2,103,0
customer4939,6,754.5,0,0,0,257.5,6528.375,0,2,4,1,0.333333333,1.5,754.5,0
customer494,244,7134.9,44,1520.39,0,103,460.259226,821.0654949,130,35,8,0.532786885,6.971428571,5614.51,0
customer4940,2,208.2,0,0,0,150,4213.62,0,0,2,2,0,1,208.2,0
customer4941,1,25,0,0,0,25.75,0,0,0,1,1,0,1,25,0
customer4942,3,208.55,0,0,0,100,572.3808333,0,2,3,3,0.666666667,1,208.55,0
customer4943,1,150,2,320,0,159.64,0,2450,0,1,1,0,1,-170,0
customer4944,4,105,0,0,0,55,485.5833333,0,1,3,1,0.25,1.333333333,105,0
customer4945,4,34.1,0,0,0,10,5.5225,0,0,4,4,0,1,34.1,0
customer4946,1,500,0,0,0,515,0,0,0,1,1,0,1,500,0
customer4947,3,61.35,0,0,0,21,0.2449,0,0,3,2,0,1,61.35,0
customer4948,1,194.01,0,0,0,200,0,0,1,1,1,1,1,194.01,0
customer4949,4,782.82,0,0,0,450,26213.9881,0,3,4,3,0.75,1,782.82,0
customer495,7,700.82,0,0,0,103.52,0.096057143,0,1,7,3,0.142857143,1,700.82,0
customer4950,1,72.75,0,0,0,75,0,0,0,1,1,0,1,72.75,0
customer4951,2,80.32,0,0,0,41.56,0.0512,0,0,2,2,0,1,80.32,0
customer4952,1,40,0,0,0,41.2,0,0,0,1,1,0,1,40,0
customer4953,1,97,0,0,0,100,0,0,0,1,1,0,1,97,0
customer4954,4,849.83,0,0,0,300,4285.977225,0,1,4,3,0.25,1,849.83,0
customer4955,1,100,0,0,0,103,0,0,0,1,1,0,1,100,0
customer4956,2,198.33,0,0,0,200,4022.14805,0,0,2,1,0,1,198.33,0
customer4957,1,50,0,0,0,51.5,0,0,1,1,1,1,1,50,0
customer4958,7,420,0,0,0,128.75,1289.666667,0,1,5,4,0.142857143,1.4,420,0
customer4959,2,245,0,0,0,128.75,12.5,0,1,2,1,0.5,1,245,0
customer496,299,38077.77,0,0,0,1236,14515.28631,0,91,45,11,0.304347826,6.644444444,38077.77,0
customer4960,1,100,0,0,0,103,0,0,1,1,1,1,1,100,0
customer4961,1,20,0,0,0,20.6,0,0,0,1,1,0,1,20,0
customer4962,1,208,0,0,0,210,0,0,0,1,1,0,1,208,0
customer4963,5,603,0,0,0,206,1971.8,0,2,3,1,0.4,1.666666667,603,0
customer4964,1,50,0,0,0,51.5,0,0,0,1,1,0,1,50,0
customer4965,3,403.75,0,0,0,154.5,275.5208333,0,2,3,2,0.666666667,1,403.75,0
customer4966,2,61.8,1,30,0,30.89,1693.62,0,1,2,2,0.5,1,31.8,0
customer4967,2,95,0,0,0,77.25,1512.5,0,1,2,2,0.5,1,95,0
customer4968,4,131.2,0,0,0,51.5,215.36,0,0,4,4,0,1,131.2,0
customer4969,1,50,0,0,0,51.5,0,0,1,1,1,1,1,50,0
customer497,127,2797.97,113,3869.55,0,120,190.8150635,2948.234034,53,34,11,0.417322835,3.735294118,-1071.58,0
customer4970,2,71.7,1,69.61,0,0,2279.4752,0,0,1,1,0,2,2.09,0
customer4971,1,60,0,0,0,61.79,0,0,1,1,1,1,1,60,0
customer4972,5,458.2,0,0,0,103,349.448,0,3,4,3,0.6,1.25,458.2,0
customer4973,3,67,0,0,0,25.75,6.333333333,0,1,2,2,0.333333333,1.5,67,0
customer4974,2,288.4,0,0,0,288.4,36883.28,0,1,2,1,0.5,1,288.4,0
customer4975,3,108,0,0,0,50,223,0,1,2,2,0.333333333,1.5,108,0
customer4976,4,101.5,0,0,0,51.5,291.8958333,0,1,3,1,0.25,1.333333333,101.5,0
customer4977,1,55,0,0,0,56.65,0,0,0,1,1,0,1,55,0
customer4979,2,269,0,0,0,154.5,760.5,0,2,2,2,1,1,269,0
customer498,15,308,1,600,0,51.5,74.98095238,0,3,11,4,0.2,1.363636364,-292,0
customer4980,2,200,1,170,0,103,0,0,2,2,2,1,1,30,0
customer4981,2,101,0,0,0,52,0.5,0,0,2,2,0,1,101,0
customer4982,7,6150,0,0,1,2060,654580.9524,0,4,6,4,0.571428571,1.166666667,6150,0.693147181
customer4983,3,1209,0,0,0,618,29127,0,1,3,2,0.333333333,1,1209,0
customer4984,1,50,0,0,0,51.5,0,0,0,1,1,0,1,50,0
customer4987,3,131.1,0,0,0,51.5,141.07,0,0,3,2,0,1,131.1,0
customer4988,1,10,0,0,0,0,0,0,0,1,1,0,1,10,0
customer4989,1,150,1,100,0,154.5,0,0,0,1,1,0,1,50,0
customer499,5,61.53,0,0,0,20,44.31838,0,3,5,3,0.6,1,61.53,0
customer4990,1,24,1,50,0,0,0,0,0,1,1,0,1,-26,0
customer4991,6,115,0,0,0,41.2,144.1666667,0,0,6,3,0,1,115,0
customer4992,4,285,0,0,0,206,7639.583333,0,0,3,1,0,1.333333333,285,0
customer4993,1,45.59,0,0,0,47,0,0,0,1,1,0,1,45.59,0
customer4994,2,190,0,0,0,41.2,6050,0,0,2,2,0,1,190,0
customer4995,2,150,0,0,0,103,1250,0,1,2,1,0.5,1,150,0
customer4996,2,393.97,0,0,0,206,31.76045,0,1,2,2,0.5,1,393.97,0
customer4997,2,800,0,0,0,412,0,0,0,2,2,0,1,800,0
customer4999,1,20,0,0,0,25.75,0,0,1,1,1,1,1,20,0
customer5,184,4733.43,132,4005.62,0,154.5,492.4487727,631.2248584,49,31,8,0.266304348,5.935483871,727.81,0
customer50,28,25769.47,7,152.33,16,2060,327651.7454,1531.571248,12,13,4,0.428571429,2.153846154,25617.14,2.833213344
customer500,217,3417.48,0,0,0,154.48,387.0672508,0,50,49,12,0.230414747,4.428571429,3417.48,0
customer5000,1,22.76,0,0,0,50,0,0,1,1,1,1,1,22.76,0
customer5001,1,50,0,0,0,51.5,0,0,0,1,1,0,1,50,0
customer5002,1,40,0,0,0,0,0,0,1,1,1,1,1,40,0
customer5003,1,20,0,0,0,20.6,0,0,0,1,1,0,1,20,0
customer5004,3,753.75,0,0,0,515,47817.1875,0,1,1,2,0.333333333,3,753.75,0
customer5005,2,200,0,0,0,103,0,0,1,2,2,0.5,1,200,0
customer5006,1,393.82,0,0,0,200,0,0,0,1,1,0,1,393.82,0
customer5007,2,155,0,0,0,103,1012.5,0,0,2,2,0,1,155,0
customer5008,8,454,0,0,0,174.06,3245.928571,0,1,4,2,0.125,2,454,0
customer5009,1,198.85,0,0,0,205,0,0,0,1,1,0,1,198.85,0
customer501,42,420.3,0,0,0,41.2,25.66067944,0,10,16,4,0.238095238,2.625,420.3,0
customer5010,3,81.8,0,0,0,61.79,886.4133333,0,2,1,1,0.666666667,3,81.8,0
customer5011,6,129.96,0,0,0,50,227.8896,0,1,5,4,0.166666667,1.2,129.96,0
customer5012,1,25,0,0,0,25.75,0,0,1,1,1,1,1,25,0
customer5013,3,388.01,0,0,0,200,3136.980033,0,2,3,3,0.666666667,1,388.01,0
customer5014,3,18.43,1,5.83,0,10,11.60443333,0,1,3,2,0.333333333,1,12.6,0
customer5015,2,32,0,0,0,25.77,162,0,0,2,2,0,1,32,0
customer5016,1,500,0,0,0,515,0,0,0,1,1,0,1,500,0
customer5018,1,400,0,0,0,412,0,0,0,1,1,0,1,400,0
customer5019,5,553,0,0,0,206,5336.8,0,1,5,3,0.2,1,553,0
customer502,63,4571.84,0,0,0,206,1234.019871,0,10,29,8,0.158730159,2.172413793,4571.84,0
customer5020,1,43.65,0,0,0,50,0,0,1,1,1,1,1,43.65,0
customer5021,1,20,0,0,0,20.6,0,0,0,1,1,0,1,20,0
customer5023,1,100.6,0,0,0,103,0,0,0,1,1,0,1,100.6,0
customer5024,3,297,0,0,0,100,3,0,0,3,2,0,1,297,0
customer5025,1,60,0,0,0,61.79,0,0,0,1,1,0,1,60,0
customer5026,4,170,0,0,0,51.5,25,0,0,4,2,0,1,170,0
customer5027,2,262.23,0,0,0,150,432.47405,0,1,1,1,0.5,2,262.23,0
customer5028,1,5.82,0,0,0,0,0,0,1,1,1,1,1,5.82,0
customer5029,1,100,0,0,0,103,0,0,1,1,1,1,1,100,0
customer503,272,13033.68,0,0,0,309,1457.058892,0,92,39,12,0.338235294,6.974358974,13033.68,0
customer5030,3,553,0,0,0,257.5,5886.333333,0,2,3,2,0.666666667,1,553,0
customer5031,1,194,0,0,0,200,0,0,0,1,1,0,1,194,0
customer5032,1,15,0,0,0,15.44,0,0,0,1,1,0,1,15,0
customer5033,1,25,1,29,0,0,0,0,0,1,1,0,1,-4,0
customer5034,6,45,0,0,0,10.3,7.5,0,1,5,3,0.166666667,1.2,45,0
customer5035,2,155.2,0,0,0,100,752.72,0,1,2,2,0.5,1,155.2,0
customer5036,3,121.8,0,0,0,61.79,1129.08,0,1,2,2,0.333333333,1.5,121.8,0
customer5037,3,126,0,0,0,54.58,273,0,2,3,3,0.666666667,1,126,0
customer5038,1,75.56,0,0,0,75,0,0,0,1,1,0,1,75.56,0
customer5039,3,176.5,0,0,0,77.25,234.0833333,0,2,3,1,0.666666667,1,176.5,0
customer504,32,3236.65,1,100,0,206,438.0724838,0,13,22,10,0.40625,1.454545455,3136.65,0
customer5040,2,154.5,0,0,0,154.5,10585.125,0,1,1,1,0.5,2,154.5,0
customer5041,1,20.45,0,0,0,0,0,0,0,1,1,0,1,20.45,0
customer5042,1,485,0,0,0,500,0,0,1,1,1,1,1,485,0
customer5043,4,905.06,0,0,0,415,15905.7569,0,2,4,3,0.5,1,905.06,0
customer5044,1,40,0,0,0,41.2,0,0,0,1,1,0,1,40,0
customer5045,2,4000,0,0,0,2060,0,0,0,1,1,0,2,4000,0
customer5046,1,200,0,0,0,206,0,0,0,1,1,0,1,200,0
customer5048,2,188,0,0,0,200,13122,0,0,2,2,0,1,188,0
customer5049,3,205,0,0,0,108.15,758.3333333,0,2,3,2,0.666666667,1,205,0
customer505,43,1342.38,1,35,0,103,318.7861488,0,23,15,4,0.534883721,2.866666667,1307.38,0
customer5050,2,163,0,0,0,103,684.5,0,1,2,2,0.5,1,163,0
